url_post,username,komentar,tanggal_komentar
https://www.instagram.com/p/DSpUT9NAXOP/,auliaputriaristiani,"Bukan TDK bersyukur, kt ini ibukota",2025-12-25 06:04:21
https://www.instagram.com/p/DSpUT9NAXOP/,auliaputriaristiani,"Naik segitu, ee pajak juga naik SM BPJS BPJS, sama aja",2025-12-25 06:03:59
https://www.instagram.com/p/DSpUT9NAXOP/,vedaks14,"umr naik tapi harga sembako, emas dll naik juga, jadi apa gunanya yaa, mending harga sembako turun jadi semua lapisan bisa merasakan",2025-12-25 05:57:49
https://www.instagram.com/p/DSpUT9NAXOP/,rerefebrya,Rak urusan. Tahun sisok wes tk tinggal lungo semarange 😂,2025-12-25 06:22:22
https://www.instagram.com/p/DSpUT9NAXOP/,wmulll,yang masih dibawah umr angkat tangan ✋,2025-12-25 06:59:01
https://www.instagram.com/p/DSpUT9NAXOP/,tianpurnomosyamsudinsaid,"UMK mbok 5Juta sekalian.. Barang-barang Yo dadi mundak,kok nanggung temen,padahal Semarang sudah hebat...",2026-01-05 23:57:56
https://www.instagram.com/p/DSpUT9NAXOP/,rishact,"tp harga2 kebutuhan pokok  juga naik. gaji guru honorer, f&b, belum lagi BUMC juga sama aja ga sampe UMK, yg naik cuma buruh semuanya kena kenaikan harganya 😢😢😢😢",2025-12-25 10:41:48
https://www.instagram.com/p/DSpUT9NAXOP/,aguz_srg,Pengusaha ancang” pindah kabupaten 😂😂,2025-12-25 06:57:35
https://www.instagram.com/p/DSpUT9NAXOP/,sukmarenjana_,"UMR 3,7jt* (bagi perusahaan yg mampu) 🙏🏻🙏🏻🙏🏻 yg gak mampu ya udah kagak dinaikin 🤣",2025-12-25 04:37:51
https://www.instagram.com/p/DSpUT9NAXOP/,tinokiki_photography,tidak semua perusahaan ngasih gaji karyawanya sesuai UMK😂😂😂😂,2025-12-24 20:46:36
https://www.instagram.com/p/DSpUT9NAXOP/,guntur66137,Cari krja d semarang kota sendiri susah bgt,2026-01-07 18:00:56
https://www.instagram.com/p/DSpUT9NAXOP/,febby_1896,"TIDAK BERLAKU BAGI BARISTA, ADMIN, DAN PERUSAHAAN KELUARGA LAINNYA😂",2025-12-26 03:08:52
https://www.instagram.com/p/DSpUT9NAXOP/,harriss77777,Fana... Habis ini jg barang barang naik. 😂,2025-12-25 18:15:41
https://www.instagram.com/p/DSpUT9NAXOP/,enrickoooz,@joohandinata UMK ne naik gajine ora naik naik gancoxxxx 😡,2026-01-13 07:14:50
https://www.instagram.com/p/DSpUT9NAXOP/,ann.xyz_,"otw pindah semarang, info lokerr",2025-12-25 11:39:48
https://www.instagram.com/p/DSpUT9NAXOP/,akhmadnrd_,Nak wong boja kerjo Ng Semarang gajine melu ndi,2025-12-26 16:30:09
https://www.instagram.com/p/DSpUT9NAXOP/,fajarputrrr,2026 keuangan membaik🙌,2025-12-26 19:37:10
https://www.instagram.com/p/DSpUT9NAXOP/,baidi822,"Karyawan smk kota Semarang masih minim pak 1,5 ..coba dicek smk se kota Semarang pak",2025-12-26 20:08:59
https://www.instagram.com/p/DSpUT9NAXOP/,anitaanitoul,Naiknya brapa rupiah jadinya? 100rb? Apa 200rb? Dari umr lama?,2025-12-28 14:52:52
https://www.instagram.com/p/DSpUT9NAXOP/,lumpiaku_bydmpfood,Masio umk umr mundak gaji tep ajekk wae,2025-12-28 21:19:14
https://www.instagram.com/p/DSpUT9NAXOP/,konter_hp_murah_smg,Alhamdulillah naik.. Tpi hrg hp baru pada naik juga🥲🥲,2025-12-24 19:12:49
https://www.instagram.com/p/DSpUT9NAXOP/,ekoobu__,UMk hanyalah angka real life nya beda 😂,2025-12-25 06:30:55
https://www.instagram.com/p/DSpUT9NAXOP/,irmaerlianti12,Gaji qu rak UMR,2025-12-24 19:14:25
https://www.instagram.com/p/DSpUT9NAXOP/,widiyanto_1421,"Halo Bu @agustinawilujengp @semarangpemkot Rega emas wae setahun naik 15-20% mosok UMR Semarang gak sampek 4.5juta!?!? Inflasi teros asline 10% tapi sing diumumkan 3-5% biar UMR naiknya dikit! Pemerintah harusnya berpihak pada rakyat BUKAN sama oligarki!!! Emas & Perak punya nilai riil yang seharusnya uang kertas juga punya underlaying emas & perak jadi adil!!! Kenaikan UMR harusnya berdasarkan kenaikan emas bukan cuman 3-5% karena inflasi!!! Kalo gaji rakyat cuman dinaikkan berdasarkan inflasi ya sama aja bohong ""naik tapi sebenarnya gak naik, karena cuman buat nutup inflasi"". DPR aja sehari dapet 3juta dari pajak rakyat!!! #RezimZalim 🔥🔥🔥",2025-12-24 19:21:40
https://www.instagram.com/p/DSpUT9NAXOP/,naddevira,"UMK naik, harga barang jangan ikut naik",2025-12-24 20:21:58
https://www.instagram.com/p/DSpUT9NAXOP/,liinda30,gak ngaruh bagi kryawan toko 😢,2025-12-24 19:28:08
https://www.instagram.com/p/DSpUT9NAXOP/,retnonirmalasari,percuma di naikin sekelas brand bsr bbrp yg masuk gajine ttp g umk😂,2025-12-24 20:01:50
https://www.instagram.com/p/DSpUT9NAXOP/,sam_ikkaz,Sitik akeh disyukuri.. SYUKUR 😌,2025-12-24 20:49:30
https://www.instagram.com/p/DSpUT9NAXOP/,sato.gung58,Akhirnya UMR mundak rego pangan mundak rego omah mundak kabeh mundak…Sebutke contoh salah 1 wae sing medun?! (TTS~> Teka Teki Semarang)😂😂,2025-12-25 10:26:29
https://www.instagram.com/p/DSpUT9NAXOP/,m.fathul_barri,Lah untuk ngabdi masjid kok ndak naik naik ya,2025-12-24 19:30:32
https://www.instagram.com/p/DSpUT9NAXOP/,ysft_____,"Sayangnya aku fnb 😢 dahlah "" Berharap apa",2025-12-24 19:10:03
https://www.instagram.com/p/DSpUT9NAXOP/,dediindra_14,"Ra sido 4,1",2025-12-24 20:45:42
https://www.instagram.com/p/DSpUT9NAXOP/,wong_mijen_smg,Tetap semangat para pria pejuang keluarga...semoga tetap sehat dan di mudahkan rejekinya.Bismillah .....entek entuk,2025-12-24 19:31:48
https://www.instagram.com/p/DSpUT9NAXOP/,wahyu.w.hart,"Jangan lupa @disnakersmg kasih tindakan ke pengusaha yg gak mau bayar sesuai UMK, nek ngomong rugi tulung dijaluk laporan keuangane.",2025-12-24 20:56:11
https://www.instagram.com/p/DSpUT9NAXOP/,trielasari_,@xyzgkj_  sekian,2025-12-30 19:40:19
https://www.instagram.com/p/DSpUT9NAXOP/,rsn_88,"3,7... anak bojo sesasi 5,2, ternyata seng mumet ora mung aku tok😢",2025-12-24 20:55:41
https://www.instagram.com/p/DSpUT9NAXOP/,pamungkas_always,Gaji 3.7 jt biaya hidup di semarang 5 jt,2025-12-24 19:16:33
https://www.instagram.com/p/DSpUT9NAXOP/,schemouthhmwerwwh_,"UMR 3,7 tp nek melu swasta ngeden ndisik gek tekan...nek ora ngeden sampe tipes ora tekan.",2025-12-24 19:32:10
https://www.instagram.com/p/DSpUT9NAXOP/,din__adventure,3.7 dipotong bpjs 3.5 😂,2025-12-24 19:38:13
https://www.instagram.com/p/DSpUT9NAXOP/,otsthataa,@silvia.maa @aisaaahputrii @christineseptianaa nikmatnya anak baru nih boss senggol,2025-12-30 11:39:05
https://www.instagram.com/p/DSpUT9NAXOP/,amat_sulkan,@prabowo_sendy tetap disyukuri,2025-12-30 09:52:45
https://www.instagram.com/p/DSpUT9NAXOP/,maruchan_tanimbar,"Yang gajine masih jauh di bawah UMK. Yang sabar ya temen"" semua, tetap semangat. Meh pie neh....😭😭",2025-12-24 22:18:06
https://www.instagram.com/p/DSpUT9NAXOP/,kalibersrinjani,"Seharusnya pemerintah juga bisa menekan harga2 kebutuhan pokok, jadi kenaikan UMK benar2 bisa di rasakan. Kalo ngak ya sama saja. Inilah bentuk penjajahan dari para pemangku jabatan(pemerintah) ke pada buruh yang di kemas secara halus",2025-12-24 19:49:36
https://www.instagram.com/p/DSpUT9NAXOP/,sh_nurdinsyah96,Wani ngetag ibue gak ? @fozycozy,2025-12-24 22:59:52
https://www.instagram.com/p/DSpUT9NAXOP/,ranisandi348,Pajek motor naik e 16%an 😂,2025-12-24 22:15:03
https://www.instagram.com/p/DSpUT9NAXOP/,taufikhaniff,"UMR munggah sing lio Munggah, pdhl sg ngrasake UMR munggah ora kabeh wong, tp sg ngrasake kabeh munggah yo Kabeh.",2025-12-25 13:39:28
https://www.instagram.com/p/DSpUT9NAXOP/,rizalaf04,"Banyak perusahaan di KIC yang belum UMR min, padal perusahaan"" besar tapi blm UMR, dan parahnya ada yang masih 2jt/bln.",2025-12-24 19:48:27
https://www.instagram.com/p/DSpUT9NAXOP/,auliasika4,Enak iya yg kerja ikut PT yg ikut perorangan gitu² aja 😂,2025-12-24 23:47:39
https://www.instagram.com/p/DSpUT9NAXOP/,ilyasqadafi,"Sebagai warga Jabodetabek yang pernah kerja di semarang, ra worth it bolo UMR semarang dengan biaya hidupnya",2025-12-24 20:50:09
https://www.instagram.com/p/DSpUT9NAXOP/,hwdly_ssa,"Bapak saya kerja sopir disalah satu pabrik disemarang dengan sistem outsourcing ttd perpanjang kontrak tiap tahun, di tahun ini bapak disuruh istirahat 1 bulan. Boleh tdk lanjut/lanjut, kalo mau lanjut kerja bapak masuk dengan ketentuan hak sebagai pegawai baru dengan gaji dibawah 3 juta? Apakah itu normal?😂",2025-12-24 21:22:07
https://www.instagram.com/p/DSpUT9NAXOP/,praz3888,Tunjangan hari raya di potong ntr buk outserching @agustinawilujengp,2025-12-25 01:03:53
https://www.instagram.com/p/DSpUT9NAXOP/,hilmanokinawa69,Klunting,2025-12-24 20:35:58
https://www.instagram.com/p/DSpUT9NAXOP/,anjardyah47,Apa kabar kita @selviapurb @farahfarrizh 😂,2025-12-25 13:34:23
https://www.instagram.com/p/DSpUT9NAXOP/,yuslim741,"5jt+ iseh kurang""😢",2025-12-24 19:57:53
https://www.instagram.com/p/DSpUT9NAXOP/,kameraiza,@sinecessesitt @fffluefiyoo_,2025-12-24 20:33:48
https://www.instagram.com/p/DSpUT9NAXOP/,thomusician,Mboh,2025-12-24 21:09:49
https://www.instagram.com/p/DSpUT9NAXOP/,dedyvinkids,Harus bersyukur 😍 @aystywt58 @haidee.raa  @mnuryasin__,2025-12-24 20:14:07
https://www.instagram.com/p/DSpUT9NAXOP/,bahameesh_,"buat apa naikin gaji guru, Indonesia cuma butuh makanan gratis 😊",2025-12-24 19:17:25
https://www.instagram.com/p/DSpUT9NAXOP/,smp25semarang,"Alhamdulillah, progress progress progress.. kualitas membaik, UMK pun membaik. 🔥🔥🔥",2025-12-24 21:06:28
https://www.instagram.com/p/DSpUT9NAXOP/,harissega,👏,2025-12-24 19:10:24
https://www.instagram.com/p/DSpUT9NAXOP/,aslimada_,Tolong dong ditindang perusahaan yg masih gaji karyawannya di bawah UMK 😢,2025-12-24 19:22:50
https://www.instagram.com/p/DSpUT9NAXOP/,infokejadiansemarang_atas,😮😮😮😮😮,2025-12-24 20:22:11
https://www.instagram.com/p/DSpUT9NAXOP/,akapelaganit,Fnb jangan mampir 😮,2025-12-24 20:11:52
https://www.instagram.com/p/DSpUT9NAXOP/,rosyidwidanta,Semoga yang masih nganggur cepet dapat kerja soal e nak naik tinggi perusahaan juga mikir2 paling ya sekarang ngakaline yo di off ke sebagian karyawan e nak sepi barang e dan kontrak yo mentok 3 bulan wkwk,2025-12-24 20:41:23
https://www.instagram.com/p/DSpUT9NAXOP/,haiyahdi_,ojo lali kui jek dipotong bpjs kesehatan&ketenagakerjaan dll 😂,2025-12-25 00:23:27
https://www.instagram.com/p/DSpUT9NAXOP/,syfarhana__,Misi guys @anggie.94 @heynnaa__ @chaanyyy._,2025-12-24 23:36:32
https://www.instagram.com/p/DSpUT9NAXOP/,widiyanto_1421,"Halo Bu @agustinawilujengp @semarangpemkot Rega emas wae setahun naik 15-20% mosok UMR Semarang gak sampek 4.5juta!?!? Inflasi teros asline 10% tapi sing diumumkan 3-5% biar UMR naiknya dikit! Pemerintah harusnya berpihak pada rakyat BUKAN sama oligarki!!! Emas & Perak punya nilai riil yang seharusnya uang kertas juga punya underlaying emas & perak jadi adil!!! Kenaikan UMR harusnya berdasarkan kenaikan emas bukan cuman 3-5% karena inflasi!!! Kalo gaji rakyat cuman dinaikkan berdasarkan inflasi ya sama aja bohong ""naik tapi sebenarnya gak naik, karena cuman buat nutup inflasi"". DPR aja sehari dapet 3juta dari pajak rakyat!!! #RezimZalim 🔥🔥🔥",2025-12-24 19:21:39
https://www.instagram.com/p/DSpUT9NAXOP/,mughni_t,sini kumpul yang ga ada umr gajinya @mohammad_rosyid_ridho 😢,2025-12-24 20:37:32
https://www.instagram.com/p/DSpUT9NAXOP/,rizqitaauliaputri,pgn tak pasang jd ava wa ikk wkwkwkwk,2025-12-24 19:55:11
https://www.instagram.com/p/DSpUT9NAXOP/,rofika_115,Alhamdulillah,2025-12-24 19:16:03
https://www.instagram.com/p/DSpUT9NAXOP/,satriohandaru,alhamdulillah,2025-12-24 19:17:29
https://www.instagram.com/p/DSpUT9NAXOP/,sewaproyektorsemarang_,Wah pak boss harus tau nih,2025-12-24 19:38:23
https://www.instagram.com/p/DSpUT9NAXOP/,adzkiya.ashana,Umr 3.7 gajiku panggah 3jt 😂😂😂😂,2025-12-24 19:15:45
https://www.instagram.com/p/DSpUT9NAXOP/,dittoardito,Dimana aku bisa menemukan pdf nya?,2025-12-24 19:15:22
https://www.instagram.com/p/DSpUT9NAXOP/,iansatrio75,oss ra ngaruh😭,2025-12-24 19:18:13
https://www.instagram.com/p/DSpUT9NAXOP/,aw.sapi,"nanggung, buletin jd 4jt min",2026-01-15 20:05:00
https://www.instagram.com/p/DSpUT9NAXOP/,ananganru,Penganggurannya dipikirkan tidak?,2026-01-14 23:13:55
https://www.instagram.com/p/DSpUT9NAXOP/,993bjorn,Bangkeeeeee taikkkk,2026-01-14 21:22:30
https://www.instagram.com/p/DSpUT9NAXOP/,_tiramisucalf,🔥🔥🔥,2026-01-14 20:09:51
https://www.instagram.com/p/DSpUT9NAXOP/,kapanbahagia.id,Gaji masih umk 2024😂,2026-01-14 09:06:08
https://www.instagram.com/p/DSpUT9NAXOP/,beniurip,O,2026-01-14 07:33:08
https://www.instagram.com/p/DSpUT9NAXOP/,bebexmimax,Gaji 3 koma tgl 3 wes koma....,2026-01-14 06:56:26
https://www.instagram.com/p/DSpUT9NAXOP/,rrrreezaa,Alhamdulillah gaweane soyo okeh 😍,2026-01-14 00:47:04
https://www.instagram.com/p/DSpUT9NAXOP/,ehardoko,Sayangnya sudah 4 tahun belum ada yg menerima pekerjaan. Dan akhirnya tetap  nganggur 😇,2026-01-08 14:54:10
https://www.instagram.com/p/DSpUT9NAXOP/,hary.103961,"Semua jadi mahal,,kasihan yg masih gaji di bawah umr",2026-01-07 18:12:01
https://www.instagram.com/p/DSpUT9NAXOP/,ruang_gemilang,Tolong untuk yayasan diawasi agar bisa menyesuaikan gaji para guru sesuai umr,2026-01-07 04:20:09
https://www.instagram.com/p/DSpUT9NAXOP/,shiuroto,apakah udah layak,2026-01-07 00:34:20
https://www.instagram.com/p/DSpUT9NAXOP/,nurdiyanto16,UMK mundak tapi barang2 yo mundak Podo wae orak susuk,2026-01-06 20:10:57
https://www.instagram.com/p/DSpUT9NAXOP/,stempelgresik,"📣 STEMPEL SEMUA MEDIA – SOLUSI LENGKAP KEBUTUHAN MARKING USAHA 📣
Butuh stempel untuk berbagai jenis media?
Kami menyediakan stempel custom untuk hampir semua kebutuhan usaha, dari UMKM hingga industri.
🔹 Jenis stempel yang tersedia:
• Stempel Karung Jumbo
• Hotstamp (Solder & Manual)
• Stempel Beton Basah
• Stempel Galvalum
• Stempel Galon
• Stempel Kain
• Dan berbagai macam stempel custom lainnya
✅ Bisa custom logo, nama usaha, kode produksi, tanggal, dan tulisan
✅ Hasil cap jelas, kuat, dan tahan lama
✅ Cocok untuk produksi harian & kebutuhan industri
✅ Solusi praktis untuk branding & identitas produk
🎯 Cocok untuk:
UMKM, pabrik, gudang, toko, peternakan, pertanian, hingga proyek konstruksi.
📩 Konsultasi & pemesanan sekarang — kami bantu sesuaikan dengan media Anda!
📞 Wa : 0878-4919-1524
📍Workshop :
Gresik : Jl. Usman Sadar No.41 Gresik
#stempelcustom #stempelsemuamedia #stempelkarung #hotstamp #stempelbeton #stempelgalon #stempelkain #brandingusaha",2026-01-06 15:12:51
https://www.instagram.com/p/DSpUT9NAXOP/,hatin84,Sopo seg mbayar ?😂,2026-01-05 10:01:05
https://www.instagram.com/p/DSpUT9NAXOP/,mom.syasya.shaka,"Mlongo tok aku, gaji ku hanya berapa saja",2026-01-03 19:36:15
https://www.instagram.com/p/DSpUT9NAXOP/,mas_aaal,"Kok gajiku isih 2,5 😅",2026-01-02 19:18:59
https://www.instagram.com/p/DSpUT9NAXOP/,mas_dandi08,"Ingat ada PPH21 yang wajib di potong dari gaji kita semua, buat gaji (.....&....&....) 😂😂😂😂 yang iklas ya kawan",2026-01-02 17:36:27
https://www.instagram.com/p/DSpUT9NAXOP/,aldy280721,🙌,2026-01-02 09:49:49
https://www.instagram.com/p/DSpUT9NAXOP/,rickygunawan485,Kabupaten semarang mohon gaji naikan,2026-01-01 16:12:42
https://www.instagram.com/p/DSpUT9NAXOP/,nisaaleo99,"Kabeh mundak,mung gaji sing semono2 ae",2026-01-01 13:08:51
https://www.instagram.com/p/DSpUT9NAXOP/,kakpu.tra,"Pada ga sadar padahal UMR Artinya 
Upah MINIMUM regional 
Artinya standar MINIMUM buat hidup di sebuah daerah 😂
MINIMUM 😂😂😂",2025-12-30 11:54:15
https://www.instagram.com/p/DSpUT9NAXOP/,rptech.id,Semoga gaji ikut naik 🤲🙏,2025-12-29 19:42:06
https://www.instagram.com/p/DSpUT9NAXOP/,ariesta8179,Tapi perusahaanku wae rk ngei UMR ik 😂 beritane yo percuma sih gawe dewe sing kerjone ttp ork umr,2025-12-29 19:21:35
https://www.instagram.com/p/DSpUT9NAXOP/,nono_suparnoo,"Ingat ya Min-Mim-Mum, kalau masih di bawah minimum Rak umum😂",2025-12-29 15:59:02
https://www.instagram.com/p/DSpUT9NAXOP/,heelloowpuut,"Sekelas semarang masih di angka 3,7 😢😢😢😢",2025-12-29 13:10:59
https://www.instagram.com/p/DSpUT9NAXOP/,amel_maria123,"Jasa Urus Dokumen
Info lebih lanjut wa 0882006234923
Ato bertemu langsung
KTP KK akte kelahiran 
Paspor jalur cepat 
Ganti nama KTP KK akte 
Urus ADOPSI resmi
Urus gugatan CERAI 
Dispensasi nikah dibawah umur 
Jasa menikahkan siri
Surat baptis 
pemberkatan gereja kristen katolik
IJASAH SMP SMA SMK 
Urus persiapan surat nikah mulai dari RT RW kecamatan KUA 
Cabut berkas dari luar kota ke Semarang dan sekitarnya 
Surat kelahiran bidan / RS 
Surat nikah siri 
Surat nikah gereja
Buku nikah 
Akte kematian
Nikah siri",2025-12-29 09:46:07
https://www.instagram.com/p/DSpUT9NAXOP/,emha.dzunn,"Iku durung pengeluaran tahunan pajak PBB, kendaraan bermotor. #awuren",2025-12-28 07:20:58
https://www.instagram.com/p/DSpUT9NAXOP/,kmilskinan,tulong gambahi titik wae genepi 4🔥,2025-12-26 16:12:48
https://www.instagram.com/p/DSpUT9NAXOP/,priskilaniaa,ada yang tau info untuk Kab. Semarang kak ?,2025-12-26 15:32:38
https://www.instagram.com/p/DSpUT9NAXOP/,gystara_mahira23,Tukang ngarit rak Ono UMR,2025-12-26 14:58:52
https://www.instagram.com/p/DSpUT9NAXOP/,masthomsyndicate,"Nah ini harus menjadi PR buat Dinas Ketenagakerjaan, situasinya sekarang masih banyak perusahaan menerapkan upah harian dimana waktu kerja dihitung berdasarkan kan hari, yang disisi lain perusahaan tidak mau rugi pastinya, selama pemerintah Ditjend/Disnaker tidak turun lsg  ya sami mawon, sebab kalau hanya sekedar surat edaran maupun perda dianggapnyalah angin lalu, gmn solusi selanjutnya,...",2025-12-26 12:21:47
https://www.instagram.com/p/DSpUT9NAXOP/,mkbuuul_,UMR Barista kok gaada yakkk? 😂😂,2025-12-26 06:54:12
https://www.instagram.com/p/DSpUT9NAXOP/,ilham_ntong,Rapopo Sinau Nerimo 🔥,2025-12-26 03:39:14
https://www.instagram.com/p/DSpUT9NAXOP/,ayub_ari_sanjoyo,Mantap,2025-12-25 23:42:02
https://www.instagram.com/p/DSpUT9NAXOP/,faisalyusuf28,gji mengikuti skil pendidikan attitut,2025-12-25 23:09:53
https://www.instagram.com/p/DSpUT9NAXOP/,desicahya20,Cape target terus,2025-12-25 21:42:49
https://www.instagram.com/p/DSpUT9NAXOP/,nugroho10totti,lumayan,2025-12-25 21:05:46
https://www.instagram.com/p/DSpUT9NAXOP/,daerto15,Ra kacek,2025-12-25 20:39:39
https://www.instagram.com/p/DSpUT9NAXOP/,ukhtiauliaa,Nakes ga termasuk ya?,2025-12-25 19:19:18
https://www.instagram.com/p/DSpUT9NAXOP/,leo.bagas,"Kok iso UMR sak mene tapi biaya urip podo karo Suroboyo, makane akeh sg milih dadi pak ogah",2025-12-25 19:08:53
https://www.instagram.com/p/DSpUT9NAXOP/,alfarizky_xd,"Halah nyocot, Faktanya Client2 ku yg kerja di PT nggak UMR gajinya? Kenapa nggak di usut? Hah? Udah di suap Ama pemilik perusahaan?",2025-12-25 18:54:07
https://www.instagram.com/p/DSpUT9NAXOP/,bongkarpasangacmurahsemarang,Tetap semangat 🔥🔥,2025-12-25 18:45:57
https://www.instagram.com/p/DSpUT9NAXOP/,xutaryanto,"Sama2 di Semarang, gedean UMR daripada gaji PPPK. Mana dibagi sama kos dan keluarga di kampung.",2025-12-25 17:55:22
https://www.instagram.com/p/DSpUT9NAXOP/,basyirudin_om,Sing medun gur peli,2025-12-25 16:50:41
https://www.instagram.com/p/DSpUT9NAXOP/,tngahugiany_,@andinitalithaa,2025-12-25 16:38:56
https://www.instagram.com/p/DSpUT9NAXOP/,m.samyangg,"Lho, ga sido 4,1 to?",2025-12-25 16:30:58
https://www.instagram.com/p/DSpUT9NAXOP/,lusiani.dwi,Ini belum finalisasi gurbernur jateng masih menunggu hasil dari keputusan dewab pengupahan pusat gurbernur jateng tak berani mengambil sikap,2025-12-25 16:02:24
https://www.instagram.com/p/DSpUT9NAXOP/,maksum2081,Kpn kaya y UMR segitu😢harga naik semua pula,2025-12-25 15:49:02
https://www.instagram.com/p/DSpUT9NAXOP/,arga_wicaksno,Semakin efesiensi para pekerja,2025-12-25 14:29:55
https://www.instagram.com/p/DSpUT9NAXOP/,from_mcmxciv,@trianapy_  pak kevin ketar ketir pora ki??,2025-12-25 13:20:50
https://www.instagram.com/p/DSpUT9NAXOP/,uwndsr,targete mundak dadi 1000 sedino,2025-12-25 12:37:27
https://www.instagram.com/p/DSpUT9NAXOP/,sahalshlll,@ediisaputroo dadi piro ed 😂,2025-12-25 12:36:31
https://www.instagram.com/p/DSpUT9NAXOP/,bellfrysatria,Nek di dollarke piro kuwi????,2025-12-25 12:32:20
https://www.instagram.com/p/DSpUT9NAXOP/,nippp56_,UMR carwash ga Ono ya ?🤔😁,2025-12-25 11:45:16
https://www.instagram.com/p/DSpUT9NAXOP/,chessnut_girl,Nyatanya bnyk perus. Bonafide tp gaji masih d bwh UMR,2025-12-25 11:37:13
https://www.instagram.com/p/DSpUT9NAXOP/,kobamachi87,"Curhat sitik , pas interview njaluk gaji UMR ,terus ditembak  2 jt diarani rak bersyukur kui , kono sing edan opo aku sing sedeng gess 😂",2025-12-25 11:24:47
https://www.instagram.com/p/DSpUT9NAXOP/,iryanthe,"@semarangpemkot bahasanya gak usah pake tembus wong masih sama² kepala 3 kok, kalo sampe 4 atau 5 juta baru TEMBUSSS🔥🔥🔥",2025-12-25 11:10:00
https://www.instagram.com/p/DSpUT9NAXOP/,venadiaa,ppn we 11% min,2025-12-25 10:51:50
https://www.instagram.com/p/DSpUT9NAXOP/,hai_nirahai,@dhiena.tita apa kabar ?,2025-12-25 10:44:36
https://www.instagram.com/p/DSpUT9NAXOP/,rizquna_olshop99,Ora ngaruh phl nih bos mngkt digaji prei dipotong,2025-12-25 10:29:32
https://www.instagram.com/p/DSpUT9NAXOP/,lukman12_hakim,Kendal-semarang selisihe adoh ya 😂,2025-12-25 10:04:53
https://www.instagram.com/p/DSpUT9NAXOP/,pptarlina_,BUMC?,2025-12-25 09:55:45
https://www.instagram.com/p/DSpUT9NAXOP/,rikanufaa,BUMC mung mringis,2025-12-25 09:41:49
https://www.instagram.com/p/DSpUT9NAXOP/,zorro_76__,Inpo loker sak duwur e umr ndss 😢,2025-12-25 09:29:42
https://www.instagram.com/p/DSpUT9NAXOP/,rezaaefendii,"Secara definisi UMR = Upah Minimum, Namun, dalam realitas sosial kita, angka ini sering dianggap sebagai ""prestasi"" atau target yang didambakan, kenapa ya??",2025-12-25 08:59:30
https://www.instagram.com/p/DSpUT9NAXOP/,ksayangan_ibumu,😮,2025-12-25 08:43:49
https://www.instagram.com/p/DSpUT9NAXOP/,agusprabo147,Tp msh banyak juga yg tdk umr..bahkan sekelas pabrik2 besar...hanya ngakali buat pajak dan bpjs...kasian para pekerjanya tenaga diperas habis tp gilirsb,2025-12-25 08:43:15
https://www.instagram.com/p/DSpUT9NAXOP/,indratito23,Kota semarang ada HL ga?,2025-12-25 08:35:14
https://www.instagram.com/p/DSpUT9NAXOP/,maludiennn,Tahun ngarep kudu 4 jt la wong wes direwangi babat daerah atas karo nguruk laut kok,2025-12-25 08:26:23
https://www.instagram.com/p/DSpUT9NAXOP/,alipppay,"tembus kok 3,7 tembus ki 4, 😒",2025-12-25 08:10:18
https://www.instagram.com/p/DSpUT9NAXOP/,widodo.semarang,"hanya penghibur para buruh dan pekerja saja, inflasi naiknya lbh dr itu.kebutuhan pokok dipasar tinggi.saran buat gubernur dan instansi terkait.lakukan sidak. apa benar para pengusaha sdh mnjlkan kewajibannya.kl blm lakukan tindakan sesuai hukum.
 coba berani apa tidak?",2025-12-25 07:48:37
https://www.instagram.com/p/DSpUT9NAXOP/,lya_chandha,"Apalah artinya kenaikan UMK, di tempat kerja sy gajinya tetep jauh di bawahnya @disnakersmg",2025-12-25 07:48:19
https://www.instagram.com/p/DSpUT9NAXOP/,renhd19,"Tolong pak ini berlaku di semua sektor, termasuk sektor pendidikan",2025-12-25 07:26:06
https://www.instagram.com/p/DSpUT9NAXOP/,duipaijo,Gaji guru honorer berapa😢😢😢yang masih berjuang menjadi pns smngt nggeh bapak ibu guru😢😢,2025-12-25 07:24:48
https://www.instagram.com/p/DSpUT9NAXOP/,imam.im0,"Tidak berlaku bagi saya, aduh kasian 😆🥲😭",2025-12-25 07:24:20
https://www.instagram.com/p/DSpUT9NAXOP/,dendipradipta,Nyusul suroboyo ngono lho UMR e😂,2025-12-25 06:59:43
https://www.instagram.com/p/DSpUT9NAXOP/,nolep_776,4 sekalian napa jir 😂,2025-12-25 06:47:36
https://www.instagram.com/p/DSpUT9NAXOP/,mahaswaritri,@sugarbabybu_,2025-12-25 06:46:38
https://www.instagram.com/p/DSpUT9NAXOP/,ericfajarpribadi,Bakul nonton iki karo ngopi ☕,2025-12-25 06:41:39
https://www.instagram.com/p/DSpUT9NAXOP/,harylaks,Industri F&B tetap 50% dari UMR,2025-12-25 06:28:57
https://www.instagram.com/p/DSpUT9NAXOP/,agungaryanto_,cek ke lapangan,2025-12-25 06:25:27
https://www.instagram.com/p/DSpUT9NAXOP/,asli_bisturi5758,Allhamdulilah lurrr,2025-12-25 06:24:51
https://www.instagram.com/p/DSpUT9NAXOP/,izmaefendi,Bakul motor nyimak wae,2025-12-25 06:11:26
https://www.instagram.com/p/DSpUT9NAXOP/,sintaapriladp,Guru gaada ya,2025-12-25 05:56:35
